abid	-0.08459150828044401	-0.2646777385050313	0.0351500447603007	0.1283994313602399	0.13143100068054886	-0.043209103827387386	-0.02390040352614414	-0.03574133858923166	0.07873720592541865	0.08731578054748695	0.043635801827164734	0.0033279343644010734	0.03979837762699462	0.07083787191208982	0.024887655723386432	0.100290118047131	-0.09023913662299556	0.08310965784604503	-0.03713327421879915	-0.17179671869225346	-0.004716455689818147	0.08057360694978259	-0.14897212795397255	-0.033471676980494795	-0.2036009481163535	-0.038732441475065126	0.00043829943017019955	-0.1136969149432821	-0.10252988312987452	-0.03490046935306126	0.05062797435987622	0.0635382511130675	0.10092196823073118	0.005112693157408801	-0.11835468329767918	-0.07514809499629181	0.02737014136265934	0.11423124702897125	-0.011695696210106845	-0.028626973406813968	0.09006313179420777	0.02686034340895626	-0.0064556005717725405	-0.05533801329544346	-0.06301422179449039	0.1966634803743561	-0.03998461260185753	-0.06787248687423261	-0.044801972608271255	0.026478643561663098	0.08071261924778139	0.13646492839667945	0.006213555505498391	-0.068109002016118	0.08337130736397329	-0.16801126704352853	0.10564688957979021	0.14229118859714546	-0.09067186668235237	0.025168422151076987	-0.19214677467146865	-0.03125208184850651	-0.20181681058467554	-0.12683125498122405	0.07323403231986887	-0.2651620490302779	0.08616913898054705	0.10520444788649062	-0.05338843036287436	0.16503011512133833	-0.025010467888593912	-0.06519163453368396	0.04955381729827523	0.14839479624712493	0.06549023587505923	-0.024045324755940657	0.09955442210531627	0.1600264657681828	0.024012640794183776	0.03670359021536897	-0.12246634212219676	-0.15212967731619448	-0.00420986223099742	0.011746918628166222	0.00754631553454958	-0.022880301520846903	-0.02374107316710258	-0.010011754041258016	0.054823199538888166	0.13644489218202396	-0.048351921554700535	0.014713104152992896	-0.0007331190690916257	-0.21846469514558756	-0.12225578014267935	0.09439810174756265	-0.08501536926390303	0.18024837153227707	-0.1291338394423409	-0.07334040793862087
abil	-0.041421409559620176	-0.05640851053388934	0.026198508381074005	0.01602035243087956	0.2102921983497142	0.006748188157939628	-0.03863620870139103	0.07708842521366933	0.11766463879381436	-0.013849588267740518	-0.09163209503541464	0.123927737605332	0.03177246560606663	0.02005667890927456	-0.13309272500565628	0.11189890080839303	0.09162125632337688	0.016565044944800083	0.04101424878494504	-0.06371848142261247	-0.04129568229989503	0.20461384146982653	0.012440821757196362	-0.1024341891203313	-0.00928579144347408	-0.07671365836548322	0.018451092371003473	-0.1217593330991084	-0.03754043575537634	-0.16618205017615068	-0.0821288093228861	-0.09029971695890891	0.05491271422612771	0.05102685399215479	0.08181452496771592	-0.08819823581159446	-0.09412119378139736	-0.016077926844753815	0.07272350415159566	0.1835812895810313	0.010469376929235667	-0.019340396728645303	0.06678196989903083	-0.09294360740632973	-0.1379299329653818	0.13887640605537618	-0.13504204219059698	-0.11360935159440745	-0.07424843370502926	-0.00942942225049857	0.2105398487828453	-0.12591639483577013	-0.09729076697878222	-0.19428613785475993	-0.08667489814367192	-0.12880417245594775	-0.019909420761391166	-0.020558773700572776	-0.10361119179412678	-0.0197277994615694	0.07640861139182101	-0.054319649936780436	0.11691136918469684	0.12916710430154887	-0.14453732459938487	0.034406671909318495	0.09952886063220712	-0.04368041973298177	0.16351977576024476	0.15331501048447677	0.1557637624400662	0.08972097100323478	0.08373336078447527	0.012962219289619086	-0.04097274087974605	0.11261086738400655	0.05721367075426735	0.18913185524141052	-0.03888678901199028	0.17891380314027464	0.0023410304329641697	0.13443924039692975	0.07009032565598217	0.044217051432418206	-0.01884373982894431	0.03850987783236566	-0.26215805054877406	-0.05350925794445086	-0.048041021158756164	-0.14349663563315207	-0.14436673240229153	0.027331340775019954	0.005833083553084356	0.004561250030317296	-0.051188666170773174	-0.10862155986976915	-0.0029293744700343806	-0.0020116803407447055	0.17760566938777592	0.021435162352390753
abl	-0.08849884950223809	-0.15991507090498966	-0.004057898226202375	0.13766668939146384	0.03395345299628793	-0.09177513549747433	-0.08204753439475322	-0.13674002991509143	0.0572115081845308	-0.04899839052838098	0.05681612319106957	-0.12527473848523216	-0.05261486596677848	0.12995579741940808	-0.03284136815289894	-0.03183023480384402	0.030981960185534962	0.06738487705529551	-0.12571645294499884	0.20454593057371215	-0.05629564161913278	0.13883989119527984	-0.010245012194109802	-0.024173369284726676	-0.1304185213181016	0.058929775586677294	0.05746350763675789	0.06341705268359238	-0.09479489570493252	-0.1313905440131026	0.1599344663151821	-0.04852140639769068	-0.03372522315575859	0.1287702618216836	0.0502530133153392	-0.20996792507066345	-0.11760721464806188	-0.05762375108322244	-0.10931018209655351	-0.05112666348586233	-0.05551577964140359	-0.10015583276425355	0.007280743337162549	0.05430472649762786	0.03912218404600401	0.0017145247547834198	-0.011321872366176789	0.018829854790364742	0.07030879831695992	-0.13023531378347747	-0.10833104429429238	-0.17755996886579034	0.019621071432662823	-0.028632145497215853	0.08433336551048597	0.06048602424275612	-0.07491512999342032	-0.17591072946065922	-0.11218835535245972	0.11388945510165467	-0.025120011053923287	0.03378147659712911	0.09240075502783225	-0.060713942873920575	0.05307143437456285	0.12191827538992198	0.03740830196605822	-0.07746497222677395	-0.11047338204256825	0.09578158303307878	0.07769785673450386	-0.1565994216713121	0.16319072821447142	-0.07803735417977657	0.06816680653312633	0.12545894220865628	-0.07541680075382554	0.29339972395658587	-0.10506160667569796	-0.030732076259229763	-0.05786098712952805	0.0073038109071800715	-0.006461356965626872	-0.10034339158868888	0.24589804401507281	0.04419241376417195	0.13660440123999265	-0.06311788887436987	-0.05208981209943221	0.06131756715292225	0.04034457977548791	-0.09108971318924278	-0.11449456796407376	0.137039942136221	0.1417135611289124	-0.03847647348429046	0.038788603128394716	0.008411143042691145	-0.15893428401573736	-0.03790790062468266
abnorm	0.10745854612947735	0.017424580892887304	0.23527840356949914	-0.10833523081003849	-0.001746352315859499	0.05357639004127547	-0.029217967897258404	0.05295152265842218	-0.08208571585882518	-0.04009509027295599	0.1491370826562223	0.12662406919316516	0.013126359334061378	0.11607219251339584	-0.008651845947782948	-0.016361997103846688	-0.08030470348486428	-0.03908688181413933	-0.18440997411828564	0.18392754588817384	0.024509743243675233	0.05955195888225188	-0.12712273376387814	0.19704238779530886	-0.07614999404675932	-0.015117639538884915	-0.007337356022804532	-0.009956509519951815	-0.06565952978881842	-0.13426886889782685	-0.09470661043557396	-0.01784729843297143	-0.05916314259746355	-0.08132167461934509	0.25083702429494076	0.035409648962005706	-0.0944940354411538	0.1456123449293938	0.013304304324390465	0.010490099248857835	-0.07293865820456477	0.05023079873350189	-0.07141833936120538	-0.049876479173999747	-0.07308133178591592	-0.013441460101668502	0.13717458532552057	0.016779346852933145	-0.02775224802102362	-0.0734731250969177	0.19999247682606883	0.06597707307726138	-0.02900953994438555	0.08094985074114502	0.15405615495775082	0.005503899106647326	-0.16043967081886665	-0.05638475525575156	0.03732013081311454	-0.09261013202085294	0.025602861532076557	-0.0488053153942477	-0.07159463306544099	0.10150997067103316	0.04587953986374618	0.08522643294575913	0.26702273311270713	0.16284567225272384	-0.02289794419495373	0.09404620437496966	-0.08460451783008868	0.00278984431195068	0.07716858779892108	0.010097237574391255	0.15930427983814624	0.21839267895915615	0.05645812436336153	-0.0229868638036202	-0.05549662556799557	-0.044561230729545515	-0.17533326725399753	0.16336652102430577	-0.1066111033776965	-0.11476437714791697	0.14660823504770537	0.07147052319825026	-0.010880926179098187	0.02921938159892624	-0.09698416337251826	0.01994233465316814	-0.11394979982125868	0.009626961726056498	0.07704345003618658	0.053880577111040724	0.10477870729824645	-0.14370195487668663	-0.03419001907708662	0.01631610909653915	-0.0671001066236303	0.08312881474515676
abstract	-0.0468174913874403	-0.007604108085673539	0.032076041612163285	0.05804463835013034	-0.08542237102380347	0.007130700844872065	0.032969532132327624	-0.07999636787544367	0.07749584543544577	0.15421664356516365	0.04088156934382246	0.07856130286678845	0.13626927889469181	0.06614244029538417	-0.17058234267477934	-0.0017231516071381542	0.06862104944793677	0.09927604595388094	0.08653200680842683	-0.22310646287600688	0.06952270240229039	-0.08173505640968289	0.2364941514454609	0.044656953777817886	0.10256021470591405	0.11513595438507036	0.09635811389788072	-0.09356225581180039	0.05361736855267135	0.14944479973324884	0.015532004653157861	0.21899595233362118	-0.07497295482393972	0.18727859482327572	0.029278773411646804	-0.037162202793703775	-0.03882027617073246	-0.032459778281795686	0.03518014838252249	-0.022230760073570114	-0.22577673032371506	-0.10264134796312431	0.12524838051499435	-0.018905530165504322	-0.11902629910714671	0.004434532730138443	0.11765891027827373	0.12600586449830475	0.006305010068483473	-0.0388811620528511	-0.1505984485892531	0.23619567162034089	0.04826233525284195	0.001924827889638828	-0.033717354123176474	-0.07272634818130828	0.02149158565581052	0.09329951707196174	0.15230384832383592	-0.09545774703046452	0.15945991198851725	-0.02290651717131305	0.021385575584569414	-0.0003727076892526442	0.06233754315210799	-0.06052557324048005	-0.13166315216032423	-0.015721493250542798	0.039910940272338574	-0.169130813803537	0.07803108577696016	0.053614102209813205	-0.08852889850776209	0.03798875986943834	0.19961127303226536	0.11228819757041514	0.17983542238102793	0.09898827463610714	-0.0905028851083429	-0.006154526247092459	0.047544884744518526	0.08204398221833091	0.0213785493977723	0.091635007559527	-0.11137561869921046	0.08790825062873599	0.006941989675658458	0.07611818900939027	0.12197334787907856	-0.014808369294190679	0.06076606707961992	-0.11025622047170136	0.026042052561378492	0.01836151621457543	-0.03197039776728167	0.020493117626455892	0.11628946222718813	0.009493357215742659	0.18867610739107155	-0.06457161696443696
accept	-0.07135135878026612	0.07081102094515623	0.09188869064153181	-0.00452641604787144	0.034566470386285776	0.09962834442288004	-0.07322703681243979	-0.018852190906448126	0.0018433171354198452	-0.23262081818930702	0.10243549809081373	0.007320319734212207	0.061303107044581674	0.03382120460977552	0.09678840714315641	0.004217421887839885	-0.031683521656724126	-0.17664067430385252	0.014981770244291868	-0.07387972301937139	0.11374667115438351	0.01695177138758262	-0.016097581124006156	0.007641258055351415	-0.006312463332133938	-0.062283754278854526	-0.1557506297469542	-0.1495070303052979	0.022775275271610915	-0.01029951336650692	0.12001673969031317	0.0168153154747022	0.009765611429959605	0.09291125475448314	-0.15060945592879765	-0.016772375042373347	-0.17267630951386975	0.05798308439905909	-0.16231322655693634	0.04590161453956756	0.017992847643829687	-0.09227207726488466	-0.05017187476171766	0.08562834124598381	-0.03522475542299421	-0.009327143000750458	-0.0991087611622462	-0.04424828577483373	-0.0007016250001256005	0.1176394745867407	-0.008397551380401628	-0.08590526140015738	-0.14334683847230892	0.07093529552303242	0.16339526912530714	-0.1077581462558801	-0.14915373030138426	0.08422404732900277	0.17154011209631126	-0.00951465221294033	0.0030989364838680173	0.1927430269585127	-0.08447531114023916	-0.05786431075452525	-0.08033018374536577	-0.1121744112881009	0.05847382075266515	-0.023577264921292886	-0.0498505281630822	0.12776160725625907	-0.19885738759529678	-0.033124105414959706	-0.14771160485869028	0.022888990000297777	0.21933861235451918	0.051115175892812795	-0.10135774917908648	0.038639020028714346	-0.18335834143224927	-0.1260290701668303	0.05103342396158619	0.08561791660762123	-0.0036330872004531533	-0.15423692673239436	-0.08739542655787784	-0.07859905315192241	0.04705590158030803	0.054610356607274674	0.06960889643327789	0.025723957026451	-0.12294524883082508	-0.08488278475841554	0.013004776779362666	0.0012458617781512316	-0.0595604332902537	-0.14630536792029072	-0.13603704092574267	-0.2445959326150376	-0.04968580865199848	-0.21970716957292977
access	-0.08348537725430889	0.10730353579016771	-0.0210797648446172	-0.12337582897817316	0.1716677941635824	-0.12023371737809412	-0.032513233189615784	-0.062327757549921044	0.10232569190152986	0.09149916303276366	-0.038414159577683064	-0.2364568655507298	0.049996227061819096	-0.025855466786457837	-0.2196732526723295	-0.04093062783353861	-0.016737529845491036	-0.019264225833660685	0.07917463301306628	0.01936869627635845	0.15687258303413903	0.0498485545872245	0.006602488834632892	-0.06985830701450192	-0.0830764440281704	-0.03970610663825429	-0.004201464623462543	0.07450412412388202	0.22790155751188143	-0.13593248063374208	0.13355552872120566	-0.08799900850416881	0.08072831985210914	-0.11841792536894705	0.0635901292215314	0.010330251186217174	-0.040483279734091895	-0.10497340216652795	-0.06373125979027712	0.0673188537195365	-0.020510040369828057	-0.12065285520748772	-0.1328261130100026	0.1267213384266538	0.18195467715589927	-0.1827617034018505	0.033104529289156116	0.05453961357798055	0.05815098050585696	-0.02991698138504253	0.046891518899375866	-0.15860152194786423	-0.13179085074871474	0.01837384529224155	0.005072585982324281	-0.008644245056896817	0.10202214366573609	0.008870730241623428	-0.1458239763609964	0.03979676573269676	0.004004469714736402	-0.020519046765213714	0.0529556601657252	-0.06207717671394091	-0.046896422805240784	0.14768912436022244	0.08595342817631221	-0.016828985052892674	0.027497518550041528	0.016319878221217683	0.26494852387262324	-0.0011755423678358574	-0.020916767069525534	-0.05325110760037778	0.010815881018306415	0.06853509184058183	-0.17106421590489487	0.12948910785306095	0.13396854497444935	0.1507930358216581	0.022443319510347955	0.021580103291906585	-0.00904648404480402	-0.014710836425161834	-0.13709215871665634	-0.18621699280461212	-0.10927264520361903	0.1100063794331936	-0.1927108618559652	-0.13412257482941542	0.04051414589398357	0.08449376492362885	0.09906178942632062	-0.019721897935738746	0.015576335539789633	0.05875773634130348	0.034929314764116814	0.06170094073497307	-0.14150272918168627	0.06232580705717058
accommod	-0.011368325159007677	0.13481508372077067	-0.10387715325521091	0.06207614800290013	-0.03716126215850544	0.08810348188396636	-0.10092764526868254	0.17155264923107727	-0.07304920937440496	0.03403378694279158	-0.12899545705058466	0.0017045825104762477	0.034432876600099006	-0.005111087207471402	0.027746749561948777	0.02619451148974622	-0.03893516093389561	-0.038907207473953376	-0.1560896375171824	0.025232755541745863	-0.031040240068217217	0.08897866937955631	-0.014393934189863419	0.06321059526346276	0.10647881325815592	0.19776954608642008	-0.3396450612986133	-0.12754074648373884	0.032946911238918894	0.00778062198581159	-0.0016755483718029355	0.03505854391250919	0.03926945289787914	-0.1239401644705513	-0.03428576416851619	0.11997966315679644	-0.048012980918615666	-0.10894262694174586	0.20514605876503436	-0.016165082902582593	-0.021465865064222614	-0.056310499259324166	-0.005325363305332482	-0.19930192104569372	0.019847430057253403	0.006561812439293868	0.08168145703297379	-0.14309323275388408	-0.0008902500986212186	-0.12060948586320294	0.0899705795779733	-0.055451545612834455	0.03968228376100618	0.09002700194979125	0.04963250251067241	0.009175210543730947	0.15448476631398983	-0.10130918509044003	-0.11852165792237956	-0.1690881463989819	0.046636471013941014	0.0992786890889198	0.022523294041287552	-0.05675470618164741	-0.08639654100275106	0.039006363880036816	0.023578078060306002	-0.08324537269179025	-0.14860946567500746	0.005065492833859461	0.005205079890734258	0.07950778865268145	-0.15800416928906935	0.103597222560793	0.03761688973486003	0.0021505180039032195	-0.06941964524230344	-0.004987023212365735	-0.07021899933504813	0.11811767133795704	0.04974167412774555	-0.0218336697407138	-0.07115776981248016	-0.03532997740468438	-0.09607279077105772	0.128910088580404	-0.26803456399795633	-0.059955989865231	-0.2035303901169643	0.1897900954204806	-0.03983739458302112	0.06375662307733879	-0.10384140079028618	0.016767149972399368	-0.04384287484024099	-0.15205909239145765	0.09285582736663367	-0.016306147683778173	0.13739702537429177	0.11487058292240875
accompani	-0.095965569042753	0.061785649436529096	0.11996265633650106	0.13045263208438337	-0.046297166070158095	-0.09909470864084567	-0.0058769247227578635	-0.006650694363343781	0.1698273156844526	-0.049429544851460776	-0.1454573470138112	0.06216921018906524	0.21504153885885788	0.031164286300688702	0.03116534998499682	-0.03045136649062356	-0.08348063617584732	0.04646613844853033	-0.026103983557484275	-0.0900262151322684	0.029300100986059358	0.03354454398509662	0.06942437856697496	0.15628081457454276	0.015766548172386888	0.0916257542508525	-0.01197285926410649	-0.009462946881977337	0.0013017750069399497	0.09147073496375377	-0.00276935228452123	-0.041941707171021574	0.0395655501606327	-0.029100147852768	0.03498228444655159	0.047344955236576745	0.029140433506770726	-0.0024491414414551187	-0.03374989755434699	-0.06660557724670911	0.23441695692294717	0.09192977507970392	0.13745721803117095	0.1059310710604416	0.049762416151097645	0.08416407084238695	-0.06003881681171762	0.07808548428850191	0.08545715743328416	0.04818153485073711	-0.2682038407686202	0.07698045846089482	-0.08459309764380775	0.21382266380990053	0.12433867008498088	-0.026823690406972227	0.20103529174370793	-0.09261513280355738	0.13821215681626803	-0.13915172615767873	-0.0153985911624548	0.01303561031825534	0.08727796227939534	-0.05528724118064876	-0.09116599941842185	0.10113310371597217	0.041696739482725696	-0.04483097936417639	-0.06815506850635081	-0.1319158223570064	-0.11963630413139303	0.13534006943082955	0.06063284837186342	0.09059792539608008	-0.022510210950821435	-0.03788177256723058	-0.13306289362607598	-0.11083172704130298	0.0031157193524468693	-0.11611380132171471	0.07982863903533574	0.06803872422500272	0.038265059259015605	-0.009240921016928406	-0.13295431172476932	0.028436162500503074	-0.0873982875997612	-0.10079446192431883	0.059725963658095835	-0.29795556454133015	0.02956319662820332	-0.051491405538503836	-0.05204055004233016	0.06138501057386019	0.20586044128613032	0.040522890072426744	0.014181482844831516	0.17600750162101778	-0.024231655130502905	-0.1689393484339498
accomplish	0.0752137133564077	0.048724742145729125	0.03383610031618912	0.11215375851484825	0.02853218987853987	0.16803818243384058	-0.03076078916642043	0.11312102549062342	0.0004167677796117576	0.12265903489035875	0.007258920127654569	0.048538335526180004	0.06853267496595679	-0.27492168192779703	0.044395580808717576	-0.07312528161749944	0.08968862415204726	-0.08193393219106897	0.12699846500681536	-0.1386386359352468	0.0207021174087321	-0.10306316206762124	-0.12166660034610342	0.12270102231256491	0.11228679433301525	-0.02348682248190805	0.08026528494595611	0.10883207831248226	0.012699344826821175	-0.1345933609852135	-0.06557213796042305	0.12652914926569925	-0.02333199011221482	0.1020565039943772	0.07029024453042614	-0.12105612111120671	0.09065627075314608	0.02648583856624095	-0.09247931673942648	0.07797390524028622	0.008884018110678252	-0.0495289721114765	-0.0401418223295872	-0.1278591343119221	0.1565442713912488	0.024919853254390032	-0.024547809650506854	-0.020587161325844632	0.022002472463247838	-0.04386880059073019	0.07200763702038625	-0.047282292120031856	0.005631246799532194	0.07052510365258277	-0.26657762946797486	-0.1522127243337856	-0.08566040697898196	0.1473784313183637	0.01960672025613848	0.03322431395987695	-0.1512092734060778	0.13045982645055054	-0.02783499976505922	0.00177877678506782	-0.156737004350647	-0.15866050308916044	-0.12608398594879555	-0.11562480663492991	-0.20660898192417768	0.14322295632466855	-0.03332382227134489	-0.06655772211938096	0.13798177740633663	-0.017506535119364362	-0.06924420698971341	-0.012680102183507156	-0.07735740655009894	-0.09135367760406994	-0.04939407371641292	-0.004775244124803009	-0.0688607366743275	-0.07565179173836481	-0.08527915025755602	-0.1161417011161189	0.07911293842170161	0.09098922688511146	0.03922342217224064	0.03762813848754384	0.07946073653774066	0.03536496254115298	-0.04444781565458963	0.019718422233734403	-0.058829896137956014	-0.16387777392447267	-0.15708658155625313	0.14021484739343126	0.10472234713062564	-0.03297618373474075	0.22860923823697052	0.04321525321139779
